# redshift                Ha6563rest              OII3726rest             OII3729rest             OIII4959rest            OIII5007rest            
  9.820415563534575e-01   1.804108244254790e+39   6.870674576182044e+37   1.019798039258514e+38   7.696471783388537e+38   2.318058044346220e+39   
  9.861228722489783e-01   8.160687663902480e+40   3.290944333475672e+39   4.886046056514138e+39   2.105307034286190e+40   6.343131285710686e+40   
  9.699829398463589e-01   9.051982775630347e+39   4.217621308093598e+38   6.259931492043890e+38   3.352972110170026e+39   1.009827878301186e+40   
  9.688952348352480e-01   1.201058152225869e+40   5.688642348805830e+38   8.442483278589395e+38   4.514159400079396e+39   1.359669906147779e+40   
  8.823962165565069e-01   7.953252982873669e+40   2.112541256077613e+39   3.042360555458768e+39   1.111058163936661e+40   3.343042033406824e+40   
  8.924110553838762e-01   8.132002459109137e+39   3.890781292825638e+38   5.773969255204558e+38   3.184982459428368e+39   9.592470652092408e+39   
  8.810235500246888e-01   4.992241878773985e+37   1.542243731990918e+36   2.287925110174490e+36   2.613332643361800e+37   7.873986997651334e+37   
  8.878914845965711e-01   4.266581695915240e+39   2.026112136457629e+38   3.005991245417597e+38   1.831900190708038e+39   5.516770099483987e+39   
  8.859969442844122e-01   1.762634132387345e+38   3.189131670231383e+36   4.728657837286885e+36   6.636593358576093e+37   1.999227843121942e+38   
  8.911838735499611e-01   1.212961302952511e+38   4.024573693680884e+36   5.967580333305271e+36   6.117622031539992e+37   1.843243203472370e+38   
  8.848515289988066e-01   9.305688632726429e+37   2.103008054290722e+36   3.120836368670128e+36   2.917679174070419e+37   8.789930134097695e+37   
  8.882803608154193e-01   4.239685652558532e+39   1.977731233209827e+38   2.935344384626360e+38   1.626297128773427e+39   4.897815153320369e+39   
  8.845117124605260e-01   1.134284483711834e+40   5.322812378477923e+38   7.899680768106517e+38   4.319496846721237e+39   1.300944240529367e+40   
  8.887561644617088e-01   9.800226721106497e+39   4.676650106261255e+38   6.938581406946218e+38   4.200401463078153e+39   1.264948675132682e+40   
  8.859068017442167e-01   3.896321204235800e+40   1.836658383860975e+39   2.725768916274584e+39   1.455756133336955e+40   4.384844290261673e+40   
  8.869790459038760e-01   2.961076291389267e+40   1.419301504366976e+39   2.105662418167559e+39   1.250307864635157e+40   3.765489713473220e+40   
  8.825328236787968e-01   1.540819093493211e+41   1.338456328257041e+38   1.984578231152559e+38   2.997968680430513e+38   9.015142961744649e+38   
  8.851475465294854e-01   1.178158654786524e+40   5.137960957284702e+38   7.621593724044618e+38   4.728030737633270e+39   1.423895012316790e+40   
  8.842160032205229e-01   7.580763300466801e+37   2.977806533649779e+36   4.421569417919291e+36   3.803563094420747e+37   1.146015851686169e+38   
  8.838437326858841e-01   2.949464805982081e+39   1.341857091560516e+38   1.990704666007848e+38   1.192180155290257e+39   3.590303754640958e+39   
  8.821360344322140e-01   3.231076778550891e+40   1.473224185177025e+39   2.186826223364980e+39   1.092402625310282e+40   3.290667542007398e+40   
  8.854776150069166e-01   2.859808182429169e+40   1.283025913966333e+39   1.903373935250279e+39   1.144426680980868e+40   3.446550897612332e+40   
  8.888658048437692e-01   5.711941505297707e+40   2.694896537068647e+39   3.997972646435034e+39   2.386215042556943e+40   7.186633902852012e+40   
  8.865221690772229e-01   5.227809550182773e+41   2.067362708483424e+40   3.068976885146307e+40   1.268523954436560e+41   3.821747084957777e+41   
  8.875512794600873e-01   6.030427871798044e+39   2.580778002106302e+38   3.828550474157746e+38   2.339042157088261e+39   7.043927741834465e+39   
  8.953692434538876e-01   3.004652294434842e+37   5.688128368763585e+35   8.433827617123840e+35   1.162723153716278e+37   3.502716185354239e+37   
  8.898292873137144e-01   2.479315232299609e+40   1.207586220425644e+39   1.791751944023602e+39   1.032679519993540e+40   3.110166919299366e+40   
  8.950734770961921e-01   1.426956264684791e+40   6.050809346379282e+38   8.982894429589258e+38   4.197975632093001e+39   1.264818619198941e+40   
  8.934185333802396e-01   1.482834950287734e+37   2.831268473692208e+35   4.197928727334622e+35   5.861714495427750e+36   1.765858416831601e+37   
  8.995742393982498e-01   5.667286265769008e+36   1.575276406556255e+35   2.335413867379713e+35   2.228539685687129e+36   6.714603498113152e+36   
  8.965324135739654e-01   3.584106843037489e+37   7.167250909725070e+35   1.062664481683772e+36   1.400949731213635e+37   4.220498969233381e+37   
  8.926572706396825e-01   7.308527607364090e+41   2.861663200181007e+40   4.165887195529103e+40   3.215424858370962e+41   9.677436224698582e+41   
  8.860291323950749e-01   4.632043513602505e+39   2.129787641103900e+38   3.159019524290081e+38   1.912568523032898e+39   5.761372342258061e+39   
  8.929316583595870e-01   2.788162821799926e+40   1.267394101040085e+39   1.881198844544454e+39   9.518342068996905e+39   2.867285071339540e+40   
  8.933391434625459e-01   1.174538447813258e+41   5.615078792861863e+39   8.332870497015428e+39   4.539342627977490e+40   1.367212421383223e+41   
  8.928439249976901e-01   6.885811093262248e+41   2.459958954527506e+40   3.651138494627547e+40   1.346117510337562e+41   4.054842649618331e+41   
  8.910150256267764e-01   7.563670089605618e+40   3.672932326695982e+39   5.450093516487584e+39   3.073493851861969e+40   9.256951991218535e+40   
  8.940578640473178e-01   1.374289919438533e+41   6.192259465484330e+39   9.191829496101304e+39   4.540308412457465e+40   1.367747876761060e+41   
  8.945238620796754e-01   2.428689239551859e+40   9.802784803930518e+38   1.454176858438659e+39   9.011598090170342e+39   2.713764915404205e+40   
  8.947324457260459e-01   1.391581140441597e+41   6.010024879177303e+39   8.922081924798294e+39   4.232523936905244e+40   1.275169159350026e+41   
  8.963946795028899e-01   1.358390202595260e+37   6.024020018858339e+35   8.946181907046225e+35   6.974986085178725e+36   2.101567509325783e+37   
  8.993316953543038e-01   1.008675222181660e+37   2.531756504863551e+35   3.753450214619577e+35   4.981543140659926e+36   1.500901545379212e+37   
  8.896998035468315e-01   1.565252495710746e+40   6.691704406673027e+38   9.933816144975000e+38   4.673137331834951e+39   1.408012472899292e+40   
  8.910525622750847e-01   1.540343950563808e+37   5.659106015580534e+35   8.399798811396614e+35   7.777021449529091e+36   2.343221247765580e+37   
  8.974660458066939e-01   2.202921109206711e+39   1.043360492394777e+38   1.547929359184363e+38   9.174924446312203e+38   2.763168149514160e+39   
  8.893426523051771e-01   5.084365086766914e+39   2.405132830997449e+38   3.568280310082857e+38   2.167584587178751e+39   6.527725351895453e+39   
  8.963573928534618e-01   3.430455482904689e+38   1.204397464814496e+37   1.787496027904345e+37   1.786688466915408e+38   5.383303114159980e+38   
  8.944904204523769e-01   6.183130711257163e+37   1.262743206711842e+36   1.872214930241034e+36   2.605491674220954e+37   7.849422915672247e+37   
  8.963685692145256e-01   6.589125193664524e+37   1.477656336855658e+36   2.194175399389242e+36   1.965646862472997e+37   5.920845664502855e+37   
  8.858851862067552e-01   3.502575250042855e+42   8.717733662111855e+40   1.144572310047000e+41   1.675360087330408e+42   5.039052205208058e+42   
  8.869910765903766e-01   3.187807478771673e+39   1.221158259196388e+38   1.812760453472901e+38   7.334784013295584e+38   2.209711848756740e+39   
  8.889973652772363e-01   2.080740600502917e+41   8.983287706677527e+39   1.333532353678882e+40   6.412897510213579e+40   1.932072035758931e+41   
  8.900765154018642e-01   7.552239790514214e+39   3.700547435342560e+38   5.490169570736489e+38   3.249376607681210e+39   9.786097509645300e+39   
  8.990117902409143e-01   1.148257372991562e+40   5.370623828164569e+38   7.970760938730242e+38   4.199245135562252e+39   1.264875471172116e+40   
  8.887166180674908e-01   2.936227560383227e+39   1.416213853152754e+38   2.101401366454522e+38   1.187313102756076e+39   3.576123805749157e+39   
  8.929035412360113e-01   7.400856742846899e+39   2.835438499540767e+38   4.206734085223627e+38   2.622792465460396e+39   7.897544854687358e+39   
  8.979596113357906e-01   1.314749802009699e+41   6.376448668395112e+39   9.461699121155113e+39   5.336058913554145e+40   1.607147472056538e+41   
  8.974341923534195e-01   1.836426088208714e+37   8.702592123051428e+35   1.292609926387950e+36   9.384284507456415e+36   2.827490575364262e+37   
  8.911309113856227e-01   9.572478252549081e+39   4.507013416059795e+38   6.688985940690852e+38   3.554499779013571e+39   1.070623611385645e+40   
  8.980075235262939e-01   2.701437600028928e+40   1.314041633370896e+39   1.949611683503675e+39   1.142828149082360e+40   3.441838199569776e+40   
  8.957898389041998e-01   1.064414124684553e+37   2.989957168851707e+35   4.434969052330326e+35   5.068085595297960e+36   1.526261026089527e+37   
  8.972494917353893e-01   5.623355603874203e+40   2.710857276327032e+39   4.021833679944640e+39   2.379113878593292e+40   7.165229887881445e+40   
  9.477262170923320e-01   9.309634963462707e+37   5.302349629439027e+36   7.878663587328905e+36   4.685087088691856e+37   1.411619562206516e+38   
  9.494872428266534e-01   7.580503994095644e+39   3.688575659556151e+38   5.473226601099442e+38   3.103622558249908e+39   9.347528821865619e+39   
  9.455305641738319e-01   7.486564690491993e+40   3.575759968835136e+39   5.306412683259312e+39   2.898004098378220e+40   8.728747891792304e+40   
  9.500817050068120e-01   2.840169868019099e+38   1.057188062572654e+37   1.568426135694497e+37   1.000445285135950e+38   3.012632355755350e+38   
  9.492857031755269e-01   4.134712721639731e+39   2.029390116251435e+38   3.010858294213417e+38   1.774942620251942e+39   5.345655544086017e+39   
  9.484848799659775e-01   1.866733663261476e+40   7.186981854659465e+38   1.066148916489059e+39   6.590409542752750e+39   1.984568229619587e+40   
  9.497174791525365e-01   1.211868354175315e+37   4.615763806805741e+35   6.852434201373158e+35   6.090407315200780e+36   1.835043393044713e+37   
  9.453852227580835e-01   7.349521647545013e+40   3.042299848140857e+39   4.516792412210756e+39   2.046946165205605e+40   6.167442284986033e+40   
  9.506810953382796e-01   6.502323274180421e+40   3.177944718495008e+39   4.714729667979722e+39   2.794120168933837e+40   8.415284049500919e+40   
  9.534121737836361e-01   6.719847100629190e+40   2.846639497500728e+39   4.225879764744298e+39   1.981482631847844e+40   5.970197472746146e+40   
  9.607650788487190e-01   4.996188809775184e+40   1.292468836032443e+39   1.810345566559559e+39   9.449437100331054e+39   2.842407381606470e+40   
  9.506108335139587e-01   2.159677443343934e+40   9.988479909959301e+38   1.482529515094391e+39   7.627740477724918e+39   2.297750102041352e+40   
  9.551998452938422e-01   4.665668473548367e+37   1.820285378926168e+36   2.702383388790457e+36   2.415872665883113e+37   7.279038895972390e+37   
  9.577550820340228e-01   9.575749677857769e+40   2.802528211832177e+39   4.159663949539376e+39   1.327160204561665e+40   3.996540113994189e+40   
  9.579497271566482e-01   3.893751166847607e+40   1.901222223508059e+39   2.820668862974191e+39   1.663915138889011e+40   5.011344114187387e+40   
  9.574214840280577e-01   1.457193672444474e+39   5.900669336182701e+37   8.753904148701719e+37   5.396858829661777e+38   1.625156916055532e+39   
  9.573219359575480e-01   6.868776739560098e+39   3.115143314353581e+38   4.621423385508906e+38   2.794404353641824e+39   8.415398423478285e+39   
  9.496608424762436e-01   2.554271278011071e+37   9.395618923701194e+35   1.394324051897674e+36   1.277841465948220e+37   3.850144034856804e+37   
  9.462769244844138e-01   3.490863240483331e+37   1.533647987834822e+36   2.277545712286380e+36   1.793639446316260e+37   5.404246456968739e+37   
  9.513352889895788e-01   1.126130204842103e+40   4.565543543862764e+38   6.772767432322308e+38   4.181910748630497e+39   1.259336093399081e+40   
  9.559641636838299e-01   2.998086228932490e+41   1.197432744607376e+40   1.777582727139832e+40   7.615381257637253e+40   2.294380227468743e+41   
  9.605654626336220e-01   8.733614448976728e+41   1.261902829715426e+39   1.740673401990397e+39   3.085214382960786e+39   9.290282067087776e+39   
  8.694637038803241e-01   1.107965591632885e+40   5.333453474794446e+38   7.912098718541780e+38   4.736819861375731e+39   1.426664247625456e+40   
  8.664133127740214e-01   1.102619862043316e+37   4.782747715717362e+35   7.103366361189791e+35   5.347131948312384e+36   1.611073567175527e+37   
  8.735499218531848e-01   5.299864016915186e+40   2.270502856988370e+39   3.370669312831762e+39   1.589994458187053e+40   4.790421480040713e+40   
  8.703753340380875e-01   2.402627352369942e+38   1.343499429894475e+37   1.999294332602958e+37   9.851879223613578e+37   2.967899011878099e+38   
  8.725788926386275e-01   1.912283129262720e+39   8.117644568690434e+37   1.204300390030303e+38   7.300268413236236e+38   2.198361755504614e+39   
  8.661928871092461e-01   9.126426476839927e+41   1.499922227365493e+40   1.778231933077114e+40   3.874360764993663e+41   1.165938131030226e+42   
  8.683339112580035e-01   1.040546660317963e+41   4.805334154329765e+39   7.129056917204779e+39   4.245192120798514e+40   1.278486776113624e+41   
  8.699979974316712e-01   8.574510792931208e+39   3.654548070669805e+38   5.421343860309581e+38   3.325560227063897e+39   1.001482817564376e+40   
  8.671565721945473e-01   8.416291867122092e+40   3.237978697346224e+39   4.803295021115868e+39   2.977225229577098e+40   8.965432214151173e+40   
  8.720929359555505e-01   1.496313661530969e+40   6.622566678087530e+38   9.824704548252437e+38   5.910582720247290e+39   1.779968141107196e+40   
  8.711904387680185e-01   1.186651916349453e+42   1.308921886413715e+40   1.940445390268475e+40   2.907344090043264e+40   8.759357722700368e+40   
  8.698856443871341e-01   5.194569164308365e+39   2.513063621538712e+38   3.729150994510531e+38   2.082570550275279e+39   6.272373751720190e+39   
  8.702836529284428e-01   1.184425706668945e+39   4.984771140756987e+37   7.395913526850331e+37   4.726242187624032e+38   1.423232513962154e+39   
  8.740043724312869e-01   4.999672503617847e+41   5.771100392534603e+39   6.829762625015311e+39   1.601640733967938e+41   4.821065226578014e+41   
  8.707152802223397e-01   1.513127494052045e+41   6.212705325130095e+39   9.223467554789082e+39   4.052592643663889e+40   1.221017647782495e+41   
  8.703164380093134e-01   5.045096821896524e+40   2.422553890363403e+39   3.594989635984160e+39   1.982016174353562e+40   5.969533610463224e+40   
  8.719144425563969e-01   1.023202511378448e+40   3.998625674601988e+38   5.931922416941551e+38   3.693916642891184e+39   1.112356971070301e+40   
  8.723672910338516e-01   2.849961356168158e+40   2.339364455076364e+38   3.476801051915803e+38   5.968157279208562e+38   1.796792131228437e+39   
  8.806322472165000e-01   3.531143454113252e+36   7.383381600092493e+34   1.095180644049614e+35   1.037397671085122e+36   3.125445767095163e+36   
  8.779891118865737e-01   2.801504440494065e+39   1.306856245113065e+38   1.938819154639366e+38   1.153021262035294e+39   3.472492385983754e+39   
  8.759231515347699e-01   1.132684557542172e+39   3.992317890376991e+37   5.922710320478640e+37   3.858405042948016e+38   1.161932142256737e+39   
  8.773028646292320e-01   1.619106119810110e+40   5.671042579493861e+38   8.412567181378125e+38   5.357799566787038e+39   1.613427525653079e+40   
