# z   ,    O[III] EW / O[II] EW
      1.39539,     -224.476
     0.996779,     -312.994
      1.02391,     -333.707
     0.982017,     -311.439
     0.779803,     0.500887
      1.21227,     -89.4042
      1.38414,     -360.970
      1.12356,     -117.647
      1.02761,     -267.310
      1.38295,     -210.243
      1.18839,     -154.565
      1.28398,     -181.365
      1.17187,     -185.304
     0.908893,     -225.778
      1.31800,     -138.524
     0.998876,     -364.590
     0.995687,     -198.343
      1.12867,     -682.743
      1.24917,     -168.700
     0.956541,     -267.608
      1.39592,     -96.4571
      1.02683,     -673.354
     0.743124,     0.241634
     0.773017,     0.861359
      1.24735,     -209.423
     0.788756,     0.637904
     0.985206,     -204.476
     0.910880,     -114.913
      1.39103,     -126.701
      1.27479,     -246.482
      1.18833,     -251.637
     0.751547,      1.58571
     0.979576,     -236.068
      1.04143,     -143.189
     0.800234,     0.428433
     0.845824,     -145.978
      1.40689,     -608.895
      1.12840,     -400.270
     0.777130,     0.175387
      1.33351,     -285.118
      1.33363,     -657.120
     0.917836,     -189.071
      1.04352,     -264.698
     0.963737,     -225.866
      1.04946,     -131.464
     0.967909,     -186.064
      1.28813,     -231.624
      1.04522,     -552.901
     0.858606,     -1463.71
     0.815903,     -332.443
      1.23981,     -158.470
      1.04480,     -270.261
      1.36167,     -118.257
      1.31162,     -233.877
     0.976711,     -123.010
      1.38074,     -261.025
      1.39506,     -291.866
      1.39558,     -291.866
     0.832516,     0.248877
     0.826451,     -227.551
      1.26220,     -128.531
      1.39084,     -145.242
     0.770149,     0.985292
      1.32955,     -345.597
      1.03990,     -293.252
     0.831119,     -778.515
      1.02357,     -165.965
      1.02300,     -188.610
     0.797086,     0.284951
     0.879530,     -434.149
      1.06651,     -106.502
     0.825693,     -161.602
      1.25292,     -235.851
      1.19209,     -203.365
     0.787281,      1.17003
      1.18763,     -250.951
      1.19186,     -254.924
      1.19178,     -323.732
      1.26090,     -188.532
     0.990246,     -339.546
      1.19268,     -198.981
     0.786050,     0.609612
     0.956297,     -205.030
     0.800465,    0.0866521
     0.743102,     0.479457
      1.26333,     -319.848
     0.790740,     0.147707
     0.791345,      1.63908
      1.02245,     -955.725
     0.802077,     0.497719
      1.39577,     -135.894
     0.957191,     -229.924
      1.36113,     -189.541
      1.23916,     -199.272
      1.05717,     -490.206
      1.16963,     -172.054
      1.33145,     -257.972
      1.18480,     -237.353
      1.25003,     -185.228
      1.38093,     -146.297
      1.27159,     -359.456
     0.883002,     -465.191
      1.13036,     -556.602
      1.02088,     -515.695
      1.02015,     -515.695
     0.777995,     0.273111
     0.738575,     0.951353
      1.06513,     -256.078
      1.22606,     -159.793
     0.933061,     -255.849
      1.36238,     -169.239
      1.13040,     -153.201
      1.16186,     -212.027
      1.13225,     -333.506
      1.13233,     -333.506
      1.02044,     -258.308
      1.02060,     -258.308
     0.868646,     -188.811
     0.868567,     -188.811
      1.06720,     -119.221
      1.06674,     -119.221
      1.26163,     -270.755
     0.798028,     -931.364
     0.797476,     -931.364
     0.820685,     -157.662
      1.16713,     -182.722
      1.16667,     -182.722
      1.31887,     -129.975
     0.778265,     0.275368
     0.777557,     0.275368
      1.38495,     -161.255
      1.38485,     -161.255
     0.985723,     -219.502
      1.04019,     -402.364
      1.32089,     -212.968
     0.779219,      1.28910
     0.927066,     -277.707
      1.32290,     -175.179
      1.05190,     -247.161
     0.969427,     -240.166
     0.785282,     0.257453
     0.785206,     0.257453
     0.974649,     -247.688
      1.40940,     -195.875
      1.31885,     -127.546
     0.980566,     -337.080
     0.778706,     0.981679
      1.02520,     -703.629
     0.981103,     -164.658
      1.17584,     -424.698
     0.995585,     -232.627
      1.31874,     -240.162
      1.01736,     -146.048
     0.906664,     -143.091
     0.778570,     0.939649
      1.32080,     -247.396
     0.820175,     -500.988
      1.31579,     -381.356
      1.01826,     -303.901
     0.817653,     0.952426
     0.822017,     0.417662
      1.04337,     -198.887
     0.869895,     -158.706
     0.817648,     -207.477
      1.04384,     -243.158
      1.37800,     -188.176
      1.11553,     -385.845
      1.03504,     -222.152
     0.851979,     -724.240
      1.28456,     -239.565
      1.16803,     -1070.95
      1.22306,     -146.562
      1.40550,     -1361.53
     0.853440,     -405.690
      1.40190,     -150.308
      1.01844,     -256.324
      1.39947,     -186.106
      1.40024,     -318.387
      1.00704,     -257.842
     0.968293,     -385.676
      1.32553,     -110.785
     0.777319,      5.04456
      1.16898,     -104.822
      1.08374,     -825.879
     0.884885,     -287.016
     0.845258,     -196.979
      1.04378,     -224.896
      1.11801,     -364.281
     0.740265,     0.347388
      1.40905,     -385.302
      1.23875,     -68.5524
      1.01916,     -168.136
     0.995782,     -324.778
      1.43179,     -119.641
     0.965835,     -158.168
      1.04049,     -348.931
     0.800916,     -537.492
      1.27529,     -138.215
      1.37138,     -133.640
     0.784522,     0.522769
      1.33069,     -672.897
      1.37579,     -132.055
     0.908975,     -148.716
     0.954639,     -461.311
      1.38450,     -290.031
      1.11809,     -134.428
     0.995748,     -99.9935
      1.19170,     -115.975
      1.26313,     -118.843
     0.851621,     -157.105
     0.851069,     -480.182
     0.907601,     -146.420
      1.31166,     -138.155
     0.739893,     0.346500
      1.30140,     -177.351
      1.04374,     -208.066
      1.40067,     -184.036
     0.983535,     -659.176
     0.827810,     -216.124
     0.785769,     0.350666
     0.784263,     0.337057
     0.831438,     -220.821
      1.03828,     -139.357
      1.19571,     -275.578
     0.886802,     -207.228
     0.830732,     -592.593
     0.821222,     -158.911
      1.38616,     -95.1887
     0.792726,     0.176615
      1.23831,     -72.5249
      1.28434,     -201.816
     0.820897,     -213.201
     0.825115,     0.719374
      1.36016,     -129.226
      1.19073,     -344.948
     0.850756,     -155.044
      1.40794,     -219.749
      1.25182,     -208.398
      1.30768,     -383.396
     0.801064,     -703.497
      1.41152,     -113.104
      1.15960,     -872.307
     0.789331,     0.110082
     0.851848,     -106.391
     0.841020,     -221.471
     0.850884,     -113.737
      1.25134,     -176.924
     0.821389,     -167.667
      1.36315,     -182.098
     0.939049,     -220.932
      1.26482,     -307.445
      1.02260,     -437.412
      1.06447,     -116.978
     0.939833,     -260.894
     0.800161,      2.03949
      1.26480,     -474.187
      1.12453,     -167.128
      1.12361,     -488.413
      1.12384,     -488.413
      1.19340,     -179.082
      1.17059,     -386.291
     0.887042,     -142.721
      1.22897,     -186.944
      1.22892,     -186.944
      1.00750,     -245.946
     0.786632,     0.506959
     0.738441,      1.09218
      1.02818,     -728.914
     0.819024,     -694.355
     0.850415,     -238.458
      1.02175,     -277.619
      1.05732,     -347.242
      1.16480,     -167.869
      1.23503,     -311.335
      1.18398,     -192.578
      1.18357,     -192.578
     0.848229,     -350.225
      1.03268,     -103.912
     0.846562,     -154.390
     0.884653,     -549.055
     0.771632,     0.526639
     0.771730,     0.526639
      1.37601,     -331.305
     0.870017,     -207.475
     0.981456,     -236.192
      1.41478,     -440.894
      1.26864,     -186.010
      1.24104,     -340.376
      1.19338,     -271.804
      1.16678,     -104.452
     0.763733,      1.10940
     0.848258,     -420.777
     0.945101,     -262.516
     0.945445,     -262.516
      1.15906,     -328.297
      1.22762,     -320.396
      1.15710,     -261.270
      1.16003,     -363.476
     0.743254,     0.170250
     0.778037,     -160.793
     0.822992,     -621.161
     0.982899,     -409.464
     0.777941,     -229.312
     0.778992,      1.32468
      1.16719,     -151.220
     0.777504,     0.552626
     0.778722,     0.852781
      1.01006,     -182.741
      1.20682,     -559.048
      1.18943,     -188.199
      1.26094,     -100.817
     0.794161,     -159.767
     0.979099,     -401.524
      1.12236,     -240.371
      1.32204,     -215.689
     0.963434,     -416.235
     0.795298,     -307.286
      1.02538,     -221.015
      1.05154,     -106.624
      1.23797,     -255.554
      1.32507,     -192.696
      1.08156,     -153.491
     0.905681,     -129.087
     0.801823,     0.441687
     0.991315,     -288.547
      1.36922,     -237.533
     0.813767,     -385.515
     0.851605,     -445.477
      1.36566,     -277.836
     0.831891,     -240.133
     0.886715,     -170.377
     0.957060,     -557.070
     0.850237,     -169.183
     0.801310,     -218.762
      1.37114,     -111.567
     0.813998,     -292.807
      1.25780,     -139.932
     0.850928,     -193.025
     0.985306,     -144.047
     0.986964,     -232.396
     0.886429,     -366.637
      1.26479,     -323.268
      1.16181,     -151.161
      1.32192,     -100.616
     0.986318,     -135.921
     0.976595,     -134.050
     0.850592,     -95.2479
      1.36468,     -343.642
      1.26248,     -212.593
     0.977166,     -152.026
     0.958502,     -144.081
      1.21683,     -183.496
     0.939516,     -319.221
     0.940665,     -840.706
      1.36743,     -239.929
     0.960002,     -536.589
      1.05798,     -248.289
      1.26919,     -113.418
     0.959052,     -608.183
     0.775395,     0.942583
     0.958286,     -322.202
     0.867994,     -271.711
      1.02324,     -216.224
      1.23518,     -92.0991
      1.18263,     -258.570
     0.818796,     -366.547
     0.819233,     -260.359
      1.03325,     -401.887
      1.09754,     -127.169
     0.945907,     -95.7198
      1.13458,     -187.131
     0.997684,     -380.593
      1.01636,     -214.238
      1.11961,     -183.470
      1.22551,     -354.097
     0.932328,     -285.018
     0.925818,     -152.732
      1.01047,     -171.444
      1.20927,     -300.006
      1.39389,     -236.053
      1.18511,     -139.798
      1.04394,     -437.449
     0.971442,     -158.777
      1.22019,     -144.160
     0.970095,     -155.155
      1.19264,     -502.348
      1.05286,     -322.701
     0.752905,      1.33923
      1.12528,     -274.783
      1.00243,     -341.747
     0.836390,     -229.646
     0.865950,     -341.279
     0.867148,     -161.259
